cell_id,time_bucket,temp_c,feels_like_c,precipitation_type,precipitation_mm,snow_depth_cm,wind_speed_ms,wind_gust_ms,humidity_pct,pressure_hpa,visibility_m
55.23_37.02,2022-12-16 07:00:00,-2.0,-7.365531,none,0.0,28.0,19.161337,35.64,91.49229,989.7849,
55.25_37.18,2022-08-15 13:00:00,25.85,26.190205,none,0.0,0.0,13.039754,29.16,49.87656,998.0146,
55.27_37.11,2022-11-13 14:00:00,7.0,1.0659828,none,0.0,0.0,26.66188,59.399998,63.303093,985.4387,
55.27_37.14,2022-11-11 08:00:00,6.3,3.2387514,none,0.0,0.0,13.830749,27.72,96.60694,991.7744,
55.29_37.23,2023-01-02 13:00:00,-1.05,-6.9882646,none,0.0,34.0,20.724247,41.760002,67.79164,990.691,
55.29_37.3,2022-09-04 16:00:00,13.15,9.159718,none,0.0,0.0,14.05845,32.399998,43.969624,998.85236,
55.31_37.15,2022-09-03 11:00:00,13.65,10.130117,none,0.0,0.0,15.03835,35.28,50.129738,997.2658,
55.31_37.18,2022-09-27 12:00:00,11.65,9.059124,none,0.0,0.0,8.707238,21.599998,61.52061,987.1047,
55.31_37.18,2022-11-21 09:00:00,-5.05,-9.519726,none,0.0,8.0,10.966713,21.599998,94.46874,994.3781,
55.32_37.26,2023-03-05 17:00:00,-1.2,-5.704543,none,0.0,49.0,11.212135,30.239998,70.932724,971.75433,
55.33_37.07,2023-02-02 19:00:00,-2.0,-6.97406,snow,0.1,30.000002,16.055353,30.960001,88.14149,983.02277,
55.33_37.16,2022-10-31 14:00:00,3.75,-2.8847442,none,0.0,1.0,28.220417,54.719997,62.29847,983.04706,
55.33_37.34,2023-02-10 10:00:00,-4.55,-11.003675,none,0.0,34.0,24.079666,45.36,86.23708,999.23364,
55.35_37.18,2022-10-08 19:00:00,10.7,7.2085295,none,0.0,0.0,17.555307,32.760002,74.23715,998.6743,
55.35_37.34,2022-10-30 16:00:00,5.95,-0.41079235,rain,0.1,0.0,26.299719,57.96,53.242786,976.7989,
55.38_37.21,2022-12-14 11:00:00,-4.65,-10.2252245,snow,0.4,25.0,18.228943,33.48,88.56655,980.6596,
55.38_37.38,2022-10-16 19:00:00,7.05,2.9769468,none,0.0,0.0,14.512064,26.28,65.637115,1005.9768,
55.38_37.39,2022-09-14 19:00:00,11.35,10.855703,rain,0.1,0.0,4.39436,9.0,94.19675,980.561,
55.38_37.39,2023-01-25 03:00:00,-2.2,-6.2941723,none,0.0,27.000002,10.315115,19.44,91.82049,1009.9379,
55.38_37.4,2022-11-14 13:00:00,0.65,-4.6392136,none,0.0,0.0,16.595179,39.239998,62.008152,1004.08124,
55.38_37.4,2022-11-26 12:00:00,-4.4,-9.41788,none,0.0,12.0,13.797913,27.359999,81.11841,1009.6371,
55.38_37.4,2022-12-05 07:00:00,-14.2,-19.408733,none,0.0,12.0,10.495713,20.16,80.644554,1022.7528,
55.39_37.23,2022-08-22 14:00:00,28.3,27.01365,none,0.0,0.0,14.48972,28.08,38.05038,1000.1527,
55.39_37.29,2022-08-13 11:00:00,23.25,24.375816,none,0.0,0.0,3.7585104,13.32,58.082645,999.165,
55.39_37.36,2022-08-17 14:00:00,26.95,26.33265,none,0.0,0.0,14.404499,30.599998,44.962833,994.6826,
55.39_37.38,2022-10-18 11:00:00,7.25,3.7427855,rain,3.0,0.0,17.81909,32.399998,94.334816,990.0143,
55.39_37.41,2022-08-29 12:00:00,24.85,23.61122,none,0.0,0.0,15.042659,31.319998,47.24342,991.81836,
55.39_37.41,2022-11-03 15:00:00,-0.3,-4.0720425,none,0.0,1.0,7.0911775,15.84,72.74281,997.9267,
55.39_37.42,2022-11-18 21:00:00,-6.45,-10.719599,none,0.0,6.0,8.089993,15.4800005,88.4019,992.70197,
55.39_37.42,2022-12-19 15:00:00,-4.3,-9.818032,none,0.0,45.0,17.698677,35.28,84.95478,1007.43866,
55.3_37.19,2022-09-16 13:00:00,13.8,11.617887,rain,0.8,0.0,16.676977,41.039997,82.11016,973.6806,
55.3_37.19,2022-12-20 18:00:00,-8.65,-13.800949,none,0.0,45.0,12.43434,31.68,82.44448,991.9432,
55.3_37.21,2023-02-25 13:00:00,1.3,-3.0010505,rain,0.1,48.0,14.658676,29.88,89.411446,972.4512,
55.41_37.21,2022-12-13 07:00:00,0.6,-2.8446288,snow,0.4,15.000001,9.3669195,22.319998,97.8558,981.3821,
55.41_37.25,2022-09-18 15:00:00,12.45,10.24944,rain,0.1,0.0,14.33234,28.8,82.49001,978.3027,
55.41_37.26,2022-09-10 19:00:00,9.4,6.8458767,none,0.0,0.0,7.628263,10.440001,68.52734,1001.622,
55.42_37.19,2022-09-24 07:00:00,8.6,5.9992285,rain,1.0,0.0,14.081478,29.16,95.36249,983.25305,
55.42_37.19,2022-11-08 17:00:00,4.2,0.39742613,rain,0.3,1.0,15.782622,29.88,95.872795,995.4009,
55.42_37.26,2022-08-26 16:00:00,29.65,28.808937,none,0.0,0.0,6.6185193,25.199999,30.326603,999.1078,
55.42_37.29,2022-11-20 15:00:00,-3.05,-6.8461885,none,0.0,9.0,6.830519,19.44,85.42222,1000.4845,
55.43_36.86,2022-09-14 09:00:00,10.95,8.851932,none,0.0,0.0,12.783802,29.88,88.3607,980.5469,
55.43_36.86,2022-10-28 20:00:00,7.95,5.101837,rain,0.2,0.0,14.264361,27.0,93.721436,994.9602,
55.43_37.27,2022-09-01 13:00:00,13.45,9.176167,rain,0.1,0.0,19.829433,41.039997,53.535435,987.19635,
55.43_37.28,2023-03-05 23:00:00,-4.2,-8.424383,snow,0.1,47.0,9.504273,17.64,90.650955,974.74927,
55.43_37.32,2023-01-23 15:00:00,-3.75,-7.3925977,none,0.0,29.0,5.1544156,14.04,84.373276,1021.0491,
55.43_37.37,2023-03-11 11:00:00,-5.4,-11.04914,snow,0.1,51.0,17.551615,33.48,81.605385,989.2929,
55.44_37.33,2023-08-31 19:00:00,21.25,21.072552,none,0.0,0.0,10.495713,19.08,63.92654,993.83405,
55.44_37.34,2022-08-20 16:00:00,18.45,15.819113,none,0.0,0.0,15.876775,33.839996,53.381634,1006.3321,
55.45_36.9,2022-09-18 01:00:00,9.2,6.5780144,none,0.0,0.0,11.592895,24.48,82.07683,978.1957,
55.45_37.25,2022-11-29 08:00:00,-6.45,-11.174626,none,0.0,13.0,10.966713,22.319998,85.696465,1020.1854,
55.45_37.51,2022-08-21 14:00:00,20.7,18.789398,rain,0.4,0.0,14.494192,33.839996,52.549286,1002.3203,
55.45_37.52,2023-02-04 09:00:00,-2.95,-6.2710056,none,0.0,27.000002,4.8433046,8.64,95.62855,993.46014,
55.46_36.94,2022-09-14 19:00:00,9.95,8.909706,rain,0.1,0.0,5.6233797,7.2,94.77057,981.37164,
55.46_37.29,2022-10-20 13:00:00,7.1,3.5631113,none,0.0,0.0,12.429127,25.56,72.04161,993.20306,
55.46_37.34,2023-02-23 13:00:00,-10.95,-16.698984,none,0.0,40.0,14.689588,32.399998,69.71211,998.35254,
55.47_37.3,2023-01-26 00:00:00,-3.05,-8.482331,none,0.0,26.0,17.974781,34.2,84.77781,999.83124,
55.47_37.3,2023-02-09 08:00:00,-2.75,-6.642012,none,0.0,31.0,8.759178,15.84,94.218956,1009.49,
55.47_37.3,2023-02-21 17:00:00,-12.15,-17.816505,none,0.0,41.0,13.556282,29.16,66.88058,970.3301,
55.47_37.3,2023-04-02 23:00:00,5.85,3.346243,rain,0.1,0.0,7.2805495,15.4800005,87.29237,989.2042,
55.47_37.46,2022-10-01 15:00:00,14.7,14.7848835,rain,0.8,0.0,7.127636,20.880001,92.520386,993.1334,
55.47_37.54,2022-08-17 14:00:00,26.9,26.154354,none,0.0,0.0,14.799459,29.16,45.09517,998.74774,
55.48_36.93,2022-08-14 11:00:00,24.9,26.084259,none,0.0,0.0,7.5170207,19.08,55.56207,995.8296,
55.48_37.52,2022-10-03 09:00:00,15.3,12.853445,rain,0.3,0.0,24.967499,45.719997,90.18262,970.6285,
55.48_37.53,2022-12-12 09:00:00,3.55,-1.7933891,rain,0.1,18.0,24.087738,43.199997,88.323715,982.192,
55.49_37.3,2023-01-05 21:00:00,-11.6,-17.581692,none,0.0,34.0,16.923828,33.839996,84.06761,985.58655,
55.49_37.3,2023-01-20 18:00:00,2.15,-2.8202481,none,0.0,27.000002,19.09358,36.719997,83.22654,1000.6568,
55.49_37.31,2022-08-23 22:00:00,21.9,21.286694,none,0.0,0.0,8.891343,15.84,54.094154,1007.0198,
55.49_37.31,2022-12-27 06:00:00,-7.55,-13.087185,snow,0.1,35.0,16.299694,30.599998,90.39565,1001.34106,
55.49_37.31,2023-02-13 06:00:00,-7.25,-12.603455,snow,0.2,34.0,14.982228,27.0,87.64013,995.29816,
55.49_37.32,2022-08-18 19:00:00,24.15,23.07289,none,0.0,0.0,11.183201,24.48,45.98121,1000.0268,
55.49_37.32,2022-10-17 16:00:00,7.5,2.9099836,none,0.0,0.0,22.768396,48.6,82.71671,1002.6256,
55.49_37.32,2022-11-22 01:00:00,-5.55,-10.601059,none,0.0,9.0,14.494192,28.08,93.368774,995.1986,
55.49_37.4,2022-08-29 19:00:00,21.75,21.98254,none,0.0,0.0,8.435069,23.759998,63.214546,990.7982,
55.49_37.4,2023-01-13 16:00:00,-5.95,-11.218811,none,0.0,32.0,14.973576,28.08,85.4207,1003.0667,
55.49_37.52,2022-10-25 18:00:00,-0.15,-3.7523258,none,0.0,0.0,7.42159,12.24,82.32173,999.8101,
55.4_37.21,2023-01-08 14:00:00,-17.95,-22.56139,none,0.0,34.0,5.0528407,13.679999,72.43939,1007.6914,
55.4_37.24,2022-08-12 18:00:00,21.85,22.833685,none,0.0,0.0,5.0911684,8.64,65.72834,1000.3838,
55.4_37.26,2023-01-23 16:00:00,-5.55,-9.338908,none,0.0,28.0,5.634891,10.08,91.24696,1017.1837,
55.4_37.43,2022-09-09 11:00:00,10.15,6.092417,none,0.0,0.0,13.905509,33.12,51.522316,1008.16003,
55.4_37.44,2022-09-14 12:00:00,12.9,10.6294775,rain,0.1,0.0,14.05845,30.960001,77.96815,987.2829,
55.4_37.44,2023-01-14 20:00:00,-2.85,-8.538421,none,0.0,34.0,20.345573,38.519997,88.72781,1005.2945,
55.51_37.36,2022-09-06 18:00:00,9.85,5.675311,none,0.0,0.0,17.429354,35.64,61.96106,998.39764,
55.51_37.36,2022-09-23 14:00:00,12.65,9.897836,none,0.0,0.0,12.096214,26.28,64.153244,993.78375,
55.51_37.53,2022-09-28 07:00:00,7.3,4.194806,none,0.0,0.0,15.141414,27.359999,94.33701,980.50903,
55.51_37.55,2022-09-10 10:00:00,10.85,9.156212,none,0.0,0.0,2.2768397,11.879999,63.967503,1008.5739,
55.51_37.55,2022-10-21 16:00:00,4.6,1.7336998,none,0.0,0.0,6.519877,16.56,79.16646,999.0087,
55.51_37.57,2022-08-28 12:00:00,26.75,26.51766,none,0.0,0.0,9.983106,20.880001,44.908207,997.9904,
55.51_37.57,2022-09-09 21:00:00,5.95,2.9917927,none,0.0,0.0,7.208994,11.5199995,72.33828,1007.019,
55.51_37.57,2022-10-06 13:00:00,12.05,9.37122,rain,0.1,0.0,15.315873,29.88,77.83777,996.0426,
55.51_37.57,2022-10-22 20:00:00,3.85,1.318111,none,0.0,0.0,6.28713,13.32,94.182106,998.60724,
55.51_37.57,2023-01-22 20:00:00,-3.4,-7.1523404,none,0.0,25.0,6.989936,11.879999,91.74165,1017.0863,
55.51_37.57,2023-02-17 21:00:00,-10.85,-15.597868,none,0.0,34.0,8.891343,14.759999,85.88084,999.0847,
55.52_37.16,2022-11-17 11:00:00,-2.65,-7.354689,none,0.0,5.0,11.298495,24.48,68.22413,989.4089,
55.52_37.35,2022-11-02 16:00:00,0.8,-3.0654888,none,0.0,1.0,9.449572,19.08,78.29324,994.46643,
55.52_37.37,2023-03-10 01:00:00,-6.75,-11.045677,none,0.0,47.0,7.7879906,17.28,84.996544,979.49615,
55.52_37.38,2022-12-30 00:00:00,-2.5,-6.3586445,snow,0.1,37.0,9.0,16.56,96.35853,996.0573,
55.52_37.51,2022-08-09 20:00:00,17.8,18.179596,none,0.0,0.0,6.439876,12.24,78.69895,1001.5843,
55.52_37.51,2022-08-20 23:00:00,18.75,15.335402,none,0.0,0.0,15.94601,31.68,42.08901,1004.4919,
55.52_37.52,2023-02-09 21:00:00,-2.65,-7.102208,none,0.0,28.0,12.229406,21.96,90.42621,1009.6629,
55.52_37.54,2022-08-14 05:00:00,13.25,12.565577,none,0.0,0.0,9.178235,11.879999,92.74331,999.92834,
55.52_37.54,2023-03-18 19:00:00,-2.25,-7.04322,none,0.0,37.0,11.874544,19.8,65.97849,1011.1154,
55.53_37.15,2022-11-18 20:00:00,-6.45,-10.74596,none,0.0,6.0,8.209263,15.84,87.71851,991.73,
55.53_37.15,2022-12-08 10:00:00,-6.7,-13.056372,none,0.0,13.0,21.659918,41.760002,81.74144,999.37604,
55.53_37.24,2022-08-13 11:00:00,23.25,24.31518,none,0.0,0.0,3.2399998,12.24,57.151848,1002.0361,
55.53_37.44,2022-11-02 13:00:00,1.4,-1.6484792,none,0.0,1.0,5.0142193,12.24,82.2237,996.1405,
55.53_37.45,2022-08-20 21:00:00,20.7,16.97988,none,0.0,0.0,19.66536,36.36,40.09512,1005.1431,
55.53_37.5,2023-01-26 22:00:00,-3.8,-9.284524,none,0.0,24.0,18.0,33.12,86.64628,999.0694,
55.53_37.51,2022-12-11 17:00:00,-1.45,-6.481042,rain,0.1,23.0,18.03237,30.960001,96.74533,990.27545,
55.53_37.52,2022-10-12 19:00:00,7.55,4.782401,none,0.0,0.0,10.703569,21.24,84.17638,998.4968,
55.53_37.52,2022-10-15 13:00:00,9.9,6.8471317,none,0.0,0.0,11.457958,23.039999,67.676445,1004.8178,
55.53_37.52,2022-12-10 16:00:00,-1.9,-6.084253,snow,0.8,15.000001,11.901798,20.519999,97.45099,990.5717,
55.53_37.53,2023-02-17 10:00:00,-7.35,-11.913872,none,0.0,33.0,9.19939,18.0,83.93098,1003.38776,
55.53_37.54,2022-11-22 10:00:00,-1.75,-7.4289513,snow,0.9,12.0,21.791153,39.96,93.56956,988.5814,
55.53_37.58,2022-10-03 07:00:00,15.0,12.584883,rain,0.2,0.0,24.269983,43.199997,90.74983,972.29156,
55.53_37.58,2022-10-18 22:00:00,8.85,5.6850204,none,0.0,0.0,15.7908325,35.28,85.78959,991.5311,
55.53_37.58,2022-12-27 08:00:00,-7.2,-13.070136,snow,0.1,34.0,18.671474,32.760002,89.02428,1000.5563,
55.53_37.58,2023-01-18 08:00:00,0.25,-5.3487353,none,0.0,33.0,22.35481,40.32,88.34729,993.4616,
55.54_37.15,2022-10-24 19:00:00,2.05,-1.7979207,none,0.0,0.0,9.511088,17.64,72.650955,992.12415,
55.54_37.15,2023-01-02 11:00:00,-1.45,-7.122938,none,0.0,32.0,19.930477,39.96,77.63942,991.47296,
55.54_37.17,2022-12-13 16:00:00,-2.2,-5.6387434,none,0.0,15.000001,6.0347,10.08,93.54625,985.57904,
55.54_37.4,2022-10-17 21:00:00,7.6,4.0199404,none,0.0,0.0,18.556595,38.16,93.06256,1003.869,
55.54_37.4,2022-11-16 09:00:00,-4.65,-9.167959,none,0.0,4.0,10.805998,20.16,86.88928,995.9583,
55.54_37.46,2023-02-20 19:00:00,-8.25,-12.330039,snow,0.1,38.0,5.1919937,14.4,81.19892,977.0873,
55.54_37.51,2022-12-07 16:00:00,-9.3,-15.842146,none,0.0,11.0,20.608229,37.44,67.819595,1004.4602,
55.54_37.51,2022-12-10 15:00:00,-2.0,-5.90144,snow,0.5,14.0,9.826088,18.359999,97.0892,990.1565,
55.54_37.51,2023-01-16 09:00:00,-5.15,-11.30152,none,0.0,31.0,21.602999,39.239998,86.17234,995.2143,
55.54_37.51,2023-01-18 11:00:00,1.0,-4.572316,none,0.0,32.0,22.61419,39.96,86.49874,994.91583,
55.54_37.52,2022-11-09 07:00:00,6.6,3.1707797,none,0.0,0.0,16.58346,29.16,95.61941,995.506,
55.54_37.52,2022-12-09 16:00:00,-4.9,-9.271893,none,0.0,13.0,10.1887,18.359999,92.34284,995.3127,
55.54_37.52,2023-02-16 12:00:00,-5.0,-9.716333,none,0.0,33.0,10.97262,22.319998,77.34716,1004.51276,
55.54_37.53,2022-08-13 21:00:00,21.25,20.908184,none,0.0,0.0,6.4799995,10.440001,55.3699,999.83856,
55.54_37.53,2022-11-12 19:00:00,11.25,6.0232944,none,0.0,0.0,34.51685,63.72,87.499344,985.3685,
55.54_37.53,2022-11-16 10:00:00,-3.5,-7.8378077,none,0.0,4.0,9.504272,19.44,79.099754,992.7232,
55.54_37.53,2022-12-01 16:00:00,-7.45,-11.952094,none,0.0,13.0,8.557102,16.199999,81.95849,1020.5922,
55.54_37.53,2022-12-24 23:00:00,-0.8,-5.2395215,none,0.0,35.0,13.608762,26.28,89.56726,992.3228,
55.54_37.53,2023-03-04 12:00:00,-1.5,-6.977933,rain,0.1,39.0,19.469975,34.56,84.6408,972.6052,
55.54_37.53,2023-03-18 15:00:00,1.35,-2.3757823,none,0.0,37.0,6.1305785,18.359999,60.55283,1012.55194,
55.54_37.54,2022-09-13 12:00:00,11.95,8.706825,none,0.0,0.0,16.167967,31.319998,69.288345,993.56085,
55.54_37.54,2023-03-16 17:00:00,1.2,-1.5063686,rain,0.2,38.0,4.198285,7.92,93.04347,991.8908,
55.54_37.55,2023-02-25 10:00:00,0.3,-4.2816367,snow,0.1,41.0,16.1198,27.359999,92.99367,974.70465,
55.54_37.56,2022-12-09 10:00:00,-4.55,-8.995031,none,0.0,13.0,10.514218,19.44,88.23812,998.65344,
55.54_37.56,2023-01-24 13:00:00,-1.55,-5.7286873,none,0.0,25.0,10.685391,21.24,85.91021,1013.7264,
55.54_37.56,2023-01-24 15:00:00,-2.9,-7.535191,none,0.0,25.0,13.044722,20.880001,88.38998,1013.5461,
55.54_37.57,2023-02-25 16:00:00,1.1,-2.9533758,none,0.0,40.0,12.959999,23.039999,90.70481,975.38293,
55.54_37.58,2022-10-17 23:00:00,7.35,4.136696,none,0.0,0.0,15.725037,29.88,93.3702,998.7784,
55.54_37.58,2022-11-12 21:00:00,10.45,5.227394,none,0.0,0.0,32.23357,61.199997,84.796295,984.3608,
55.54_37.58,2023-02-26 12:00:00,0.55,-7.11907,none,0.0,42.0,35.221176,63.72,77.67474,971.49634,
55.54_37.58,2023-03-04 00:00:00,-4.3,-8.85557,none,0.0,40.0,11.592895,19.08,89.61564,979.25385,
55.55_37.13,2022-08-10 21:00:00,17.85,16.53479,none,0.0,0.0,10.931203,18.359999,63.803055,999.8968,
55.55_37.32,2022-09-02 08:00:00,9.2,4.258114,none,0.0,0.0,23.933907,48.96,69.21199,992.11224,
55.55_37.52,2022-10-10 13:00:00,10.9,7.292013,none,0.0,0.0,16.981165,35.28,68.83646,1001.3412,
55.55_37.52,2023-01-03 07:00:00,-3.8,-8.075117,snow,0.8,30.000002,10.1887,17.28,91.0244,989.9771,
55.55_37.52,2023-01-17 19:00:00,-0.45,-6.591771,none,0.0,32.0,25.744402,45.36,90.59112,991.4782,
55.55_37.52,2023-02-15 18:00:00,-4.3,-9.825265,none,0.0,33.0,16.954432,29.88,77.46441,1001.85315,
55.55_37.53,2022-09-18 20:00:00,11.85,10.275196,rain,0.2,0.0,13.979871,29.16,97.71566,975.27734,
55.55_37.53,2022-10-28 20:00:00,7.95,4.9435616,none,0.0,0.0,15.349684,28.44,93.721436,996.8526,
55.55_37.53,2022-12-24 16:00:00,0.85,-3.5839515,none,0.0,36.0,15.778516,30.599998,93.70178,984.4054,
55.55_37.53,2023-01-19 20:00:00,1.7,-3.0493157,rain,0.1,30.000002,18.532133,33.12,91.73733,994.7167,
55.55_37.54,2022-09-13 22:00:00,10.05,6.6120396,rain,0.2,0.0,20.345573,36.0,88.28254,986.55634,
55.55_37.55,2022-11-01 10:00:00,1.0,-4.029215,none,0.0,1.0,17.0763,32.760002,74.91761,992.71735,
55.55_37.55,2023-02-04 14:00:00,-1.45,-5.3967433,none,0.0,27.000002,9.6932955,18.359999,89.84708,993.4986,
55.55_37.55,2023-02-07 15:00:00,-7.0,-10.939375,none,0.0,33.0,5.00128,9.0,82.667694,1015.4911,
55.55_37.56,2022-08-10 00:00:00,15.5,14.289545,none,0.0,0.0,12.015589,21.96,78.360275,998.5007,
55.55_37.56,2022-08-19 14:00:00,24.75,22.788752,none,0.0,0.0,23.40277,46.079998,47.526356,1000.8324,
55.55_37.56,2022-09-03 10:00:00,11.45,8.038434,none,0.0,0.0,14.759999,30.599998,63.658726,1000.5245,
55.55_37.56,2022-09-21 20:00:00,9.95,8.553453,rain,0.7,0.0,7.42159,12.24,92.559616,993.5403,
55.55_37.56,2022-09-24 12:00:00,8.5,5.744439,rain,2.6,0.0,14.799459,33.48,94.71164,976.1716,
55.55_37.56,2022-09-27 00:00:00,2.7,-0.0057525635,none,0.0,0.0,6.4799995,10.440001,96.50848,989.93286,
55.55_37.56,2022-10-16 20:00:00,6.5,2.1001983,none,0.0,0.0,16.58346,29.16,67.430786,1007.0566,
55.55_37.57,2023-03-13 08:00:00,-7.15,-13.204187,none,0.0,49.0,19.33639,32.760002,81.67818,984.20294,
55.55_37.59,2022-10-03 23:00:00,10.3,5.017826,none,0.0,0.0,29.834423,54.36,76.242516,979.8146,
55.55_37.59,2022-10-18 20:00:00,10.3,6.4884396,none,0.0,0.0,22.90743,44.28,86.82029,987.5264,
55.55_37.59,2022-12-04 07:00:00,-10.75,-16.287542,none,0.0,13.0,13.797913,23.759998,77.29162,1022.96124,
55.55_37.59,2022-12-13 18:00:00,-1.35,-4.3649435,snow,0.1,15.000001,3.9763298,8.28,94.28388,986.4918,
55.55_37.59,2023-02-09 16:00:00,-2.15,-5.807796,none,0.0,29.0,7.2805495,13.679999,91.141655,1008.5308,
55.55_37.59,2023-02-15 11:00:00,-4.15,-10.548586,none,0.0,38.0,23.233253,43.56,79.30295,998.5565,
55.55_37.59,2023-02-19 06:00:00,-8.1,-13.866881,snow,0.1,34.0,17.309975,31.68,87.21194,975.33527,
55.56_37.33,2022-08-12 09:00:00,20.35,21.53937,none,0.0,0.0,0.5091169,8.28,66.48067,1006.55566,
55.56_37.33,2022-09-21 13:00:00,12.8,10.796871,none,0.0,0.0,10.948973,23.4,74.85587,995.0691,
55.56_37.33,2022-12-21 21:00:00,-1.7,-7.1122036,rain,0.4,42.0,19.829433,37.079998,92.194565,991.2613,
55.56_37.34,2023-01-10 07:00:00,-15.4,-22.501673,snow,0.1,34.0,22.86496,43.199997,75.177765,1013.5687,
55.56_37.43,2022-08-24 16:00:00,28.9,28.014515,none,0.0,0.0,7.127636,19.44,31.881159,1009.16656,
55.56_37.44,2023-03-05 01:00:00,-4.7,-9.660179,none,0.0,43.0,14.081477,26.64,89.58253,967.2155,
55.56_37.49,2022-11-03 20:00:00,-1.0,-4.853518,none,0.0,1.0,8.373386,14.4,81.90177,994.9311,
55.56_37.49,2023-03-17 08:00:00,-2.1,-7.805985,none,0.0,40.0,20.991426,36.719997,88.13223,999.1535,
55.56_37.55,2022-12-07 10:00:00,-9.85,-15.963864,none,0.0,13.0,18.0,33.48,75.58495,1001.8317,
55.56_37.56,2022-08-23 14:00:00,30.15,28.780823,none,0.0,0.0,14.480773,30.599998,33.636417,1004.87726,
55.56_37.59,2022-12-01 06:00:00,-11.4,-16.144718,none,0.0,14.0,8.913181,14.4,90.453705,1021.0341,
55.57_37.22,2023-02-27 19:00:00,-5.15,-10.393212,none,0.0,44.0,14.799459,28.08,80.385185,997.4553,
55.57_37.27,2022-11-18 15:00:00,-6.25,-11.21788,snow,0.1,5.0,12.605142,32.399998,84.06803,988.7523,
55.57_37.41,2022-12-28 12:00:00,-1.8,-5.7916775,snow,0.1,38.0,9.957108,19.44,91.846504,986.7725,
55.57_37.45,2023-02-09 09:00:00,-2.75,-6.6350965,none,0.0,30.000002,8.669949,15.119999,93.8677,1010.28143,
55.57_37.47,2023-01-23 13:00:00,-3.2,-7.0921288,none,0.0,26.0,7.754637,15.84,88.69671,1015.47723,
55.57_37.48,2022-12-06 13:00:00,-8.5,-14.414618,none,0.0,13.0,16.071491,32.039997,60.652145,1006.9268,
55.57_37.49,2022-10-20 19:00:00,4.4,0.034271717,none,0.0,0.0,13.905509,25.199999,65.75774,994.47205,
55.57_37.49,2022-11-20 17:00:00,-3.5,-7.2957015,none,0.0,9.0,7.208994,11.879999,91.73504,997.786,
55.57_37.56,2022-08-27 08:00:00,19.65,19.738749,none,0.0,0.0,6.849467,14.4,67.2047,1000.2082,
55.57_37.56,2022-09-06 18:00:00,10.05,5.5987434,none,0.0,0.0,19.453327,37.44,61.571533,994.74365,
55.57_37.56,2022-10-03 08:00:00,15.0,12.230894,rain,0.1,0.0,26.339111,47.16,89.86764,969.86676,
55.57_37.56,2022-10-24 18:00:00,2.2,-1.7717929,none,0.0,0.0,10.00256,17.28,69.780205,990.22815,
55.57_37.56,2022-12-08 07:00:00,-6.9,-13.602414,snow,0.2,13.0,23.565567,44.28,77.63552,997.1493,
55.57_37.56,2022-12-12 09:00:00,3.3,-2.0008128,rain,0.2,20.0,23.795427,42.48,89.894615,981.5917,
55.57_37.56,2023-02-06 08:00:00,-7.15,-11.375206,none,0.0,33.0,7.42159,15.84,89.02869,1005.85266,
55.57_37.56,2023-03-20 15:00:00,3.65,0.1599021,none,0.0,43.0,4.5536795,10.08,51.6191,994.06714,
55.57_37.57,2022-08-14 18:00:00,23.15,24.495064,none,0.0,0.0,5.315336,9.72,64.75203,998.8135,
55.57_37.57,2022-09-02 08:00:00,8.45,3.8213882,none,0.0,0.0,22.33161,42.48,74.87972,991.06604,
55.57_37.57,2023-02-13 09:00:00,-5.9,-11.586612,snow,0.1,36.0,18.089775,31.319998,87.771965,993.47363,
55.57_37.58,2022-09-21 13:00:00,13.45,11.220752,none,0.0,0.0,11.019764,23.4,67.71922,994.06995,
55.57_37.58,2022-10-03 14:00:00,11.95,7.2405453,rain,0.2,0.0,30.413074,58.679996,81.87339,974.9196,
55.57_37.58,2022-10-08 19:00:00,10.75,7.1217613,none,0.0,0.0,17.873556,31.319998,71.9761,999.2986,
55.57_37.59,2022-11-14 13:00:00,0.55,-4.990822,none,0.0,0.0,18.35647,39.6,62.69531,1005.12634,
55.57_37.59,2023-01-12 17:00:00,-8.9,-15.11495,none,0.0,36.0,19.855558,44.639996,85.757515,1005.5008,
55.57_37.6,2022-09-18 18:00:00,11.9,9.852818,rain,0.1,0.0,16.58346,29.88,95.47918,980.0566,
55.57_37.6,2022-09-25 13:00:00,8.75,6.2241936,rain,0.1,0.0,10.390226,22.68,82.58741,982.5403,
55.57_37.6,2022-09-27 23:00:00,7.65,4.2691517,none,0.0,0.0,16.09969,28.44,88.37542,988.7016,
55.57_37.6,2022-10-06 11:00:00,9.1,6.757037,none,0.0,0.0,12.313894,22.68,92.19713,998.0647,
55.57_37.6,2022-10-30 12:00:00,7.1,1.4288282,none,0.0,0.0,26.339111,50.399998,69.02541,979.3264,
55.57_37.6,2023-01-08 19:00:00,-20.75,-25.399738,none,0.0,36.0,5.0142193,10.08,81.39166,1012.3587,
55.57_37.6,2023-03-01 14:00:00,-3.1,-8.925501,none,0.0,45.0,17.373497,41.399998,56.659096,992.2438,
55.57_37.61,2023-01-08 01:00:00,-23.2,-29.335346,none,0.0,36.0,14.693999,23.039999,78.48335,1008.93286,
55.57_37.61,2023-02-02 03:00:00,-3.0,-7.8359456,none,0.0,30.000002,14.57889,21.96,90.399574,984.80994,
55.57_37.62,2022-09-04 00:00:00,8.6,6.234538,none,0.0,0.0,8.759178,16.919998,81.43304,1001.40857,
