cell_id,time_bucket,temp_c,feels_like_c,precipitation_type,precipitation_mm,snow_depth_cm,wind_speed_ms,wind_gust_ms,humidity_pct,pressure_hpa,visibility_m
55.68_37.66,2024-10-16 02:00:00,5.75,3.5178957,rain,0.3,4.0,7.102591,11.5199995,95.59004,1000.9609,
55.68_37.78,2024-10-18 17:00:00,3.8,0.82725763,none,0.0,1.0,6.4624763,9.0,79.61836,1017.8176,
55.69_37.13,2024-10-13 16:00:00,6.6,1.6978035,none,0.0,0.0,19.477463,37.079998,64.59643,996.4488,
55.69_37.45,2024-10-24 20:00:00,7.25,3.0420103,rain,1.0,0.0,21.392754,35.64,89.26388,997.57587,
55.69_37.47,2024-10-12 23:00:00,8.55,3.9405527,none,0.0,0.0,20.924952,35.64,69.56845,1002.4079,
55.69_37.54,2024-10-17 13:00:00,7.45,3.8115597,none,0.0,1.0,11.874544,24.119999,65.25694,1006.8406,
55.69_37.56,2024-10-12 07:00:00,8.65,4.442692,none,0.0,0.0,21.691305,37.44,82.28971,993.5015,
55.69_37.56,2024-10-18 09:00:00,0.8,-2.3445435,none,0.0,1.0,6.015878,12.959999,88.07442,1010.62396,
55.69_37.56,2024-10-21 13:00:00,10.55,8.295834,none,0.0,0.0,4.323748,12.959999,59.340374,1005.94696,
55.69_37.6,2024-10-18 09:00:00,0.9,-2.37776,none,0.0,1.0,7.029225,14.759999,88.0836,1012.0132,
55.69_37.73,2024-10-17 18:00:00,2.45,-0.89422536,none,0.0,1.0,8.953078,11.5199995,87.27528,1014.40936,
55.69_37.74,2024-10-15 18:00:00,6.1,3.3217778,none,0.0,4.0,9.919618,16.199999,89.16979,1000.09204,
55.69_37.75,2024-10-21 17:00:00,7.65,4.736784,none,0.0,0.0,8.905908,14.04,72.40198,1011.42786,
55.69_37.83,2024-10-23 11:00:00,10.35,7.0647373,rain,0.2,0.0,19.386591,37.8,86.82515,995.9477,
55.6_37.32,2024-10-18 06:00:00,-1.95,-5.4143186,none,0.0,1.0,6.384293,10.799999,93.21244,1009.3586,
55.6_37.33,2024-10-19 15:00:00,6.85,4.0518494,none,0.0,1.0,5.5450516,14.4,65.59234,1008.2572,
55.6_37.35,2024-10-24 12:00:00,8.25,3.4368668,none,0.0,0.0,21.806759,44.639996,69.01723,994.7472,
55.6_37.47,2024-10-13 12:00:00,6.45,0.98764086,none,0.0,0.0,22.370024,42.839996,61.140926,997.8276,
55.6_37.48,2024-10-26 20:00:00,5.15,1.7584238,none,0.0,0.0,13.708391,24.119999,93.25598,998.61237,
55.6_37.54,2024-10-17 13:00:00,7.6,3.9272213,none,0.0,1.0,11.767651,26.28,63.21589,1001.309,
55.6_37.62,2024-10-13 13:00:00,7.1,1.4798899,none,0.0,0.0,23.148027,42.12,57.207993,1001.5966,
55.6_37.62,2024-10-13 17:00:00,6.4,0.96162367,none,0.0,0.0,22.725668,42.839996,63.62187,1002.44366,
55.6_37.64,2024-10-25 08:00:00,6.1,2.2087784,none,0.0,0.0,17.273436,31.68,87.930275,998.33746,
55.6_37.67,2024-10-12 03:00:00,7.95,4.0317287,none,0.0,0.0,19.406637,32.760002,85.103264,997.17944,
55.6_37.67,2024-10-26 18:00:00,4.75,1.7673979,none,0.0,0.0,10.094454,15.84,91.931564,1003.5242,
55.6_37.71,2024-10-23 09:00:00,9.2,5.744644,none,0.0,0.0,19.513195,32.760002,90.03249,991.33044,
55.6_37.72,2024-10-22 04:00:00,5.2,0.3201027,none,0.0,0.0,17.772663,29.16,63.80538,1001.84393,
