dtp_id,moment_date,year,month,day_of_week,hour,time_of_day,season,is_weekend,is_night,is_rush_hour,type_code,type_name_decoded,type_group,severity,dead_count,injured_count,dead_children_count,injured_children_count,vehicles_count,participant_count,area_id,district_id,source_year,place_latitude,place_longitude,road_type_code,street_name,road_name,road_loc,traffic_lane_amount,srf_code,road_sign_code
599199827,2024-04-01,2024,4,0,12,День (12–18),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,8,88,input/2024,55.744742,37.597607,,Гагаринский пер,,,2.0,Асфальтобетонное,
599189627,2024-04-01,2024,4,0,11,Утро (6–12),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,9,32,input/2024,55.690298,37.620696,,,,,1.0,Асфальтобетонное,
600142827,2024-04-01,2024,4,0,18,Вечер (18–22),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,5,68,input/2024,55.896582,37.586074,,Алтуфьевское ш,,,2.0,Асфальтобетонное,
599264627,2024-04-01,2024,4,0,16,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,10,28,input/2024,55.709083,37.668664,,Сайкина ул,,,2.0,Асфальтобетонное,
599209627,2024-04-01,2024,4,0,12,День (12–18),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,10,136,input/2024,55.74746,37.729518,,Пруд Ключики ул,,,4.0,Асфальтобетонное,
599234827,2024-04-01,2024,4,0,18,Вечер (18–22),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,11,18,input/2024,55.648534,37.598525,,Азовская ул,,,2.0,Асфальтобетонное,
599423227,2024-04-01,2024,4,0,13,День (12–18),Весна,False,False,False,8,Наезд на животное,Прочее,Ранение,0,1,0,0,1,2,5,133,input/2024,55.868659,37.670799,,Менжинского ул,,,4.0,Асфальтобетонное,
599168827,2024-04-01,2024,4,0,3,Ночь (22–6),Весна,False,True,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,9,62,input/2024,55.60096,37.722877,,Каширское ш,,,4.0,Асфальтобетонное,
599203627,2024-04-01,2024,4,0,14,День (12–18),Весна,False,False,False,2,Опрокидывание,Опрокидывание,Ранение,0,1,0,0,2,1,2,85,input/2024,55.717418,37.408158,,Можайское ш,,,3.0,Асфальтобетонное,
599208027,2024-04-01,2024,4,0,13,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,1,49,input/2024,55.748432,37.763357,,Плеханова ул,,,4.0,Асфальтобетонное,
599236227,2024-04-01,2024,4,0,10,Утро (6–12),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,8,116,input/2024,55.759269,37.67905,,Академика Туполева наб,,,2.0,Асфальтобетонное,
599241227,2024-04-01,2024,4,0,23,Ночь (22–6),Весна,False,True,False,1,Столкновение ТС,Столкновение,Ранение,0,4,0,2,2,5,6,114,input/2024,55.87067,37.411902,,,Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона,73.0,5.0,Цементобетонное,
599232827,2024-04-01,2024,4,0,18,Вечер (18–22),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,1,130,input/2024,55.823135,37.825402,,,,,1.0,Асфальтобетонное,
599677027,2024-04-01,2024,4,0,9,Утро (6–12),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,2,127,input/2024,55.735006,37.536507,,1-й Сетуньский проезд,,,4.0,Асфальтобетонное,
599174427,2024-04-01,2024,4,0,10,Утро (6–12),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,2,85,input/2024,55.716415,37.390337,,,,,2.0,Асфальтобетонное,
602034627,2024-04-01,2024,4,0,14,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,1,2,2,8,134,input/2024,55.765418,37.564301,,Пресненский Вал ул,,,2.0,Асфальтобетонное,
599280627,2024-04-01,2024,4,0,18,Вечер (18–22),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,11,10,input/2024,55.634761,37.4787,,Академика Варги ул,,,2.0,Асфальтобетонное,
599300827,2024-04-01,2024,4,0,10,Утро (6–12),Весна,False,False,False,4,Наезд на препятствие,Наезд на препятствие,Ранение,0,1,0,0,1,1,9,62,input/2024,55.611099,37.734475,,,,,1.0,Асфальтобетонное,
599629027,2024-04-01,2024,4,0,13,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,1,2,3,10,117,input/2024,55.681758,37.775609,,Ставропольская ул,,,3.0,Асфальтобетонное,
599823227,2024-04-01,2024,4,0,17,День (12–18),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,1,122,input/2024,55.740351,37.861033,,,,,1.0,Асфальтобетонное,
599179427,2024-04-01,2024,4,0,9,Утро (6–12),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,10,125,input/2024,55.651666,37.726536,,Перерва ул,,,4.0,Асфальтобетонное,
599287827,2024-04-02,2024,4,1,9,Утро (6–12),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,4,23,input/2024,55.8019,37.526242,,Ленинградский пр-кт,,,6.0,Асфальтобетонное,
599350027,2024-04-02,2024,4,1,17,День (12–18),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,9,87,input/2024,55.711471,37.641885,,3-й Павелецкий проезд,,,2.0,Асфальтобетонное,
599354027,2024-04-02,2024,4,1,18,Вечер (18–22),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,3,9,87,input/2024,55.708823,37.633291,,Даниловская наб,,,4.0,Асфальтобетонное,
599727427,2024-04-02,2024,4,1,17,День (12–18),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,8,134,input/2024,55.754878,37.53516,,Шмитовский проезд,,,2.0,Асфальтобетонное,
599331827,2024-04-02,2024,4,1,15,День (12–18),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,8,88,input/2024,55.723467,37.576321,,,,,0.0,Асфальтобетонное,
599556027,2024-04-02,2024,4,1,18,Вечер (18–22),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,1,2,3,11,44,input/2024,55.637886,37.523096,,Профсоюзная ул,,,6.0,Асфальтобетонное,
599346427,2024-04-02,2024,4,1,17,День (12–18),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,8,73,input/2024,55.751692,37.633206,,,,,1.0,Иной вид покрытия,
599347827,2024-04-02,2024,4,1,18,Вечер (18–22),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,4,23,input/2024,55.778733,37.513257,,Зорге ул,,,0.0,Асфальтобетонное,
599344827,2024-04-02,2024,4,1,17,День (12–18),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,8,63,input/2024,55.772765,37.621071,,Цветной б-р,,,1.0,Асфальтобетонное,
599322227,2024-04-02,2024,4,1,15,День (12–18),Весна,False,False,False,6,Конфликт с велотранспортом,Велосипедный / СИМ конфликт,Ранение,0,1,0,0,2,2,1,130,input/2024,55.815305,37.798344,,Уральская ул,,,4.0,Асфальтобетонное,
599281827,2024-04-02,2024,4,1,8,Утро (6–12),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,10,41,input/2024,55.682793,37.72424,,Шоссейная ул,,,2.0,Асфальтобетонное,
599348027,2024-04-02,2024,4,1,18,Вечер (18–22),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,1,2,2,2,102,input/2024,55.738908,37.489976,,,,,2.0,Асфальтобетонное,
599762227,2024-04-02,2024,4,1,22,Ночь (22–6),Весна,False,True,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,3,11,9,input/2024,55.679103,37.564069,,Профсоюзная ул,,,3.0,Асфальтобетонное,
600478227,2024-04-02,2024,4,1,13,День (12–18),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,1,20,input/2024,55.794406,37.769719,,Измайловский проезд,,,2.0,Асфальтобетонное,
599376827,2024-04-02,2024,4,1,15,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,10,117,input/2024,55.681299,37.75633,,Ставропольская ул,,,2.0,Асфальтобетонное,
599340027,2024-04-02,2024,4,1,18,Вечер (18–22),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,7,70,input/2024,55.65781,37.42262,,,,,1.0,Асфальтобетонное,
599387027,2024-04-02,2024,4,1,8,Утро (6–12),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,2,0,0,2,2,5,107,input/2024,55.849837,37.64299,,Снежная ул,,,4.0,Асфальтобетонное,
599330427,2024-04-02,2024,4,1,13,День (12–18),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,2,83,input/2024,55.66296,37.483335,,Вернадского пр-кт,,,4.0,Асфальтобетонное,
599428227,2024-04-02,2024,4,1,21,Вечер (18–22),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,2,0,0,2,3,10,117,input/2024,55.658463,37.811594,,Чагинская ул,,,3.0,Асфальтобетонное,
599333827,2024-04-02,2024,4,1,16,День (12–18),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,9,87,input/2024,55.713538,37.65918,,,,,1.0,Асфальтобетонное,
599468627,2024-04-02,2024,4,1,23,Ночь (22–6),Весна,False,True,False,1,Столкновение ТС,Столкновение,Ранение,0,2,0,0,3,5,2,113,input/2024,55.719847,37.450987,,Аминьевское ш,,,6.0,Асфальтобетонное,
599537427,2024-04-02,2024,4,1,9,Утро (6–12),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,4,23,input/2024,55.792304,37.511995,,Куусинена ул,,,4.0,Асфальтобетонное,
599348627,2024-04-02,2024,4,1,18,Вечер (18–22),Весна,False,False,True,8,Наезд на животное,Прочее,Ранение,0,1,0,0,1,2,11,47,input/2024,55.546291,37.543105,,Адмирала Лазарева ул,,,4.0,Асфальтобетонное,
599274827,2024-04-02,2024,4,1,8,Утро (6–12),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,11,9,input/2024,55.679427,37.571767,,Кржижановского ул,,,2.0,Асфальтобетонное,
599412227,2024-04-02,2024,4,1,12,День (12–18),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,5,36,input/2024,55.880372,37.587211,,Алтуфьевское ш,,,4.0,Асфальтобетонное,
599355427,2024-04-02,2024,4,1,21,Вечер (18–22),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,1,2,2,9,51,input/2024,55.683041,37.694081,,,,,2.0,Асфальтобетонное,
599414227,2024-04-03,2024,4,2,9,Утро (6–12),Весна,False,False,True,6,Конфликт с велотранспортом,Велосипедный / СИМ конфликт,Гибель,1,0,0,0,2,2,11,18,input/2024,55.645518,37.603031,,,,,1.0,Асфальтобетонное,
599413027,2024-04-03,2024,4,2,10,Утро (6–12),Весна,False,False,False,4,Наезд на препятствие,Наезд на препятствие,Ранение,0,1,0,0,1,1,8,134,input/2024,55.750098,37.548652,,Краснопресненская наб,,,6.0,Асфальтобетонное,
599409227,2024-04-03,2024,4,2,9,Утро (6–12),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,5,133,input/2024,55.866757,37.66271,,,,,0.0,Асфальтобетонное,
599469027,2024-04-03,2024,4,2,16,День (12–18),Весна,False,False,False,8,Наезд на животное,Прочее,Ранение,0,1,0,0,1,2,2,106,input/2024,55.760495,37.408104,,Осенний б-р,,,2.0,Асфальтобетонное,
599627227,2024-04-03,2024,4,2,14,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,1,14,input/2024,55.795141,37.74468,,Окружной проезд,,,4.0,Асфальтобетонное,
599445427,2024-04-03,2024,4,2,15,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,1,2,2,4,101,input/2024,55.832096,37.486864,,Ленинградское ш,,,1.0,Асфальтобетонное,
599510827,2024-04-03,2024,4,2,17,День (12–18),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,5,39,input/2024,55.870676,37.681968,,Изумрудная ул,,,4.0,Асфальтобетонное,
599548427,2024-04-03,2024,4,2,13,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,5,5,2,83,input/2024,55.646696,37.45073,,,Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона,46.0,5.0,Асфальтобетонное,
599601427,2024-04-03,2024,4,2,18,Вечер (18–22),Весна,False,False,True,8,Наезд на животное,Прочее,Ранение,0,1,0,0,1,2,1,122,input/2024,55.736987,37.866654,,Салтыковская ул,,,2.0,Асфальтобетонное,
599491827,2024-04-03,2024,4,2,17,День (12–18),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,4,7,21,input/2024,55.438053,37.286063,,,"А-101 Калужское шоссе (""Москва-Малоярославец-Рославль"")",43.0,6.0,Асфальтобетонное,
600070027,2024-04-03,2024,4,2,21,Вечер (18–22),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,1,2,2,10,125,input/2024,55.644601,37.74441,,,,,1.0,Асфальтобетонное,
599470627,2024-04-03,2024,4,2,12,День (12–18),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,11,18,input/2024,55.645392,37.605521,,Симферопольский б-р,,,2.0,Асфальтобетонное,
599505827,2024-04-03,2024,4,2,17,День (12–18),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,2,106,input/2024,55.760175,37.431493,,Крылатская ул,,,4.0,Асфальтобетонное,
599403827,2024-04-03,2024,4,2,8,Утро (6–12),Весна,False,False,True,8,Наезд на животное,Прочее,Ранение,0,1,0,0,1,2,2,15,input/2024,55.63854,37.340662,,Скульптора Мухиной ул,,,4.0,Асфальтобетонное,
599510627,2024-04-03,2024,4,2,18,Вечер (18–22),Весна,False,False,True,6,Конфликт с велотранспортом,Велосипедный / СИМ конфликт,Ранение,0,1,0,0,2,2,2,106,input/2024,55.751608,37.412438,,Рублевское ш,,,4.0,Асфальтобетонное,
599421427,2024-04-03,2024,4,2,7,Утро (6–12),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,6,52,input/2024,55.792277,37.495898,,Маршала Бирюзова ул,,,2.0,Асфальтобетонное,
599484627,2024-04-03,2024,4,2,19,Вечер (18–22),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,4,53,input/2024,55.871808,37.529747,,Дегунинская ул,,,2.0,Асфальтобетонное,
599686227,2024-04-03,2024,4,2,6,Утро (6–12),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,9,65,input/2024,55.62501,37.709852,,Каширское ш,,,3.0,Асфальтобетонное,
599493827,2024-04-03,2024,4,2,21,Вечер (18–22),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,6,123,input/2024,55.832807,37.405347,,Походный проезд,,,2.0,Асфальтобетонное,
599409627,2024-04-03,2024,4,2,9,Утро (6–12),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,4,23,input/2024,55.779807,37.516315,,Куусинена ул,,,5.0,Асфальтобетонное,
599449227,2024-04-03,2024,4,2,9,Утро (6–12),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,4,89,input/2024,55.804801,37.514236,,Ленинградский пр-кт,,,3.0,Асфальтобетонное,
599649027,2024-04-03,2024,4,2,17,День (12–18),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,6,57,input/2024,55.805309,37.414412,,,,,3.0,Асфальтобетонное,
599470227,2024-04-03,2024,4,2,12,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,1,3,2,11,10,input/2024,55.632404,37.483274,,,,,1.0,Асфальтобетонное,
599435627,2024-04-03,2024,4,2,14,День (12–18),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,1,49,input/2024,55.753268,37.777659,,1-я Владимирская ул,,,2.0,Асфальтобетонное,
600259427,2024-04-03,2024,4,2,15,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,1,150,input/2024,55.779626,37.721869,,Измайловское ш,,,2.0,Асфальтобетонное,
600007827,2024-04-03,2024,4,2,16,День (12–18),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,9,51,input/2024,55.677893,37.694274,,,,,4.0,Асфальтобетонное,
599491627,2024-04-03,2024,4,2,16,День (12–18),Весна,False,False,False,3,Наезд на стоящее ТС,Наезд на ТС,Ранение,0,2,0,0,3,3,7,76,input/2024,55.572231,37.206155,,,"Киевское шоссе (М-3 ""Украина"" Москва-Украина)",35.9,8.0,Асфальтобетонное,
599595627,2024-04-04,2024,4,3,18,Вечер (18–22),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,1,4,input/2024,55.806931,37.723124,,,,,1.0,Асфальтобетонное,
599615427,2024-04-04,2024,4,3,12,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,10,64,input/2024,55.730076,37.745569,,Рязанский пр-кт,,,3.0,Асфальтобетонное,
599594827,2024-04-04,2024,4,3,18,Вечер (18–22),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,8,73,input/2024,55.732085,37.661846,,Динамовская ул,,,2.0,Асфальтобетонное,
599597627,2024-04-04,2024,4,3,17,День (12–18),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,9,87,input/2024,55.70036,37.644836,,,,,2.0,Асфальтобетонное,
599595427,2024-04-04,2024,4,3,17,День (12–18),Весна,False,False,True,8,Наезд на животное,Прочее,Ранение,0,1,0,0,1,2,1,20,input/2024,55.802005,37.798934,,9-я Парковая ул,,,4.0,Асфальтобетонное,
599611227,2024-04-04,2024,4,3,13,День (12–18),Весна,False,False,False,6,Конфликт с велотранспортом,Велосипедный / СИМ конфликт,Ранение,0,1,0,0,2,2,4,5,input/2024,55.859671,37.503977,,,,,1.0,Асфальтобетонное,
599527027,2024-04-04,2024,4,3,10,Утро (6–12),Весна,False,False,False,6,Конфликт с велотранспортом,Велосипедный / СИМ конфликт,Ранение,0,1,0,0,2,2,4,104,input/2024,55.80561,37.581342,,,,,1.0,Асфальтобетонное,
600272827,2024-04-04,2024,4,3,18,Вечер (18–22),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,1,150,input/2024,55.762257,37.734915,,,,,1.0,Асфальтобетонное,
599540827,2024-04-04,2024,4,3,11,Утро (6–12),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,10,41,input/2024,55.691278,37.721879,,,,,1.0,Асфальтобетонное,
607968227,2024-04-04,2024,4,3,21,Вечер (18–22),Весна,False,False,False,8,Наезд на животное,Прочее,Ранение,0,1,0,0,1,2,10,98,input/2024,55.713393,37.731342,,Саратовская ул,,,3.0,Асфальтобетонное,
599655027,2024-04-04,2024,4,3,23,Ночь (22–6),Весна,False,True,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,10,2,input/2024,55.676822,37.856591,,,,,2.0,Асфальтобетонное,
599740427,2024-04-04,2024,4,3,23,Ночь (22–6),Весна,False,True,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,4,59,input/2024,55.808137,37.566333,,Дмитровский проезд,,,1.0,Асфальтобетонное,
599577627,2024-04-04,2024,4,3,15,День (12–18),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,1,20,input/2024,55.792669,37.783109,,Первомайская ул,,,2.0,Асфальтобетонное,
599747227,2024-04-04,2024,4,3,18,Вечер (18–22),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,4,4,2,83,input/2024,55.66955,37.454528,,Никулинская ул,,,4.0,Асфальтобетонное,
599705427,2024-04-04,2024,4,3,21,Вечер (18–22),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,4,6,114,input/2024,55.872109,37.440054,,Свободы ул,,,4.0,Асфальтобетонное,
599630027,2024-04-04,2024,4,3,16,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,2,5,56,input/2024,55.837006,37.636703,,Сельскохозяйственная ул,,,2.0,Асфальтобетонное,
599504827,2024-04-04,2024,4,3,6,Утро (6–12),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,7,153,input/2024,55.508118,37.564048,,Юбилейная ул,,,2.0,Асфальтобетонное,
599533627,2024-04-04,2024,4,3,12,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,12,154,input/2024,55.734846,37.037335,,,Рублево-Успенское шоссе,21.0,2.0,Асфальтобетонное,
599732427,2024-04-05,2024,4,4,14,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,1,4,5,4,50,input/2024,55.788356,37.559059,,Ленинградский пр-кт,,,4.0,Асфальтобетонное,
599704827,2024-04-05,2024,4,4,17,День (12–18),Весна,False,False,True,8,Наезд на животное,Прочее,Ранение,0,1,0,0,1,2,1,74,input/2024,55.773176,37.819963,,Большой Купавенский проезд,,,5.0,Асфальтобетонное,
599783027,2024-04-05,2024,4,4,13,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,1,74,input/2024,55.774214,37.830305,,Энтузиастов ш,,,4.0,Асфальтобетонное,
599655627,2024-04-05,2024,4,4,8,Утро (6–12),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,1,22,input/2024,55.752441,37.810103,,,,,1.0,Асфальтобетонное,
599632827,2024-04-05,2024,4,4,7,Утро (6–12),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,8,63,input/2024,55.781116,37.633613,,Мира пр-кт,,,8.0,Асфальтобетонное,
599733827,2024-04-05,2024,4,4,16,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,3,10,17,input/2024,55.700487,37.763089,,Юных Ленинцев ул,,,3.0,Асфальтобетонное,
599692627,2024-04-05,2024,4,4,16,День (12–18),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,7,147,input/2024,55.552446,37.465836,,Василия Ощепкова ул,,,2.0,Асфальтобетонное,
599715227,2024-04-05,2024,4,4,20,Вечер (18–22),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,2,0,0,2,3,7,80,input/2024,55.539389,37.372484,,Полевая ул,,,5.0,Асфальтобетонное,
599651227,2024-04-05,2024,4,4,11,Утро (6–12),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,5,42,input/2024,55.883778,37.604817,,Пришвина ул,,,5.0,Асфальтобетонное,
599719827,2024-04-05,2024,4,4,20,Вечер (18–22),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,8,134,input/2024,55.756127,37.527283,,Шмитовский проезд,,,3.0,Асфальтобетонное,
599751227,2024-04-05,2024,4,4,20,Вечер (18–22),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,3,2,55,input/2024,55.752411,37.369212,,,Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона,59.0,5.0,Асфальтобетонное,
600470227,2024-04-05,2024,4,4,16,День (12–18),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,1,1,2,1,22,input/2024,55.743854,37.798977,,,,,1.0,Асфальтобетонное,
599867027,2024-04-05,2024,4,4,19,Вечер (18–22),Весна,False,False,True,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,5,5,5,71,input/2024,55.851597,37.678222,,Красная Сосна ул,,,8.0,Асфальтобетонное,
599737027,2024-04-05,2024,4,4,21,Вечер (18–22),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,3,4,4,89,input/2024,55.809118,37.505737,,Ленинградское ш,,,4.0,Асфальтобетонное,
599736827,2024-04-05,2024,4,4,22,Ночь (22–6),Весна,False,True,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,2,83,input/2024,55.673331,37.458122,,"Мичуринский проспект, Олимпийская деревня ул",,,4.0,Асфальтобетонное,
600459827,2024-04-05,2024,4,4,10,Утро (6–12),Весна,False,False,False,2,Опрокидывание,Опрокидывание,Ранение,0,1,0,0,1,1,8,116,input/2024,55.768206,37.684446,,,,,2.0,Асфальтобетонное,
601091227,2024-04-05,2024,4,4,19,Вечер (18–22),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,9,111,input/2024,55.619303,37.672452,,Тюрина ул,,,3.0,Асфальтобетонное,
599689827,2024-04-05,2024,4,4,15,День (12–18),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,10,28,input/2024,55.722361,37.680176,,,,,1.0,Асфальтобетонное,
599720427,2024-04-05,2024,4,4,11,Утро (6–12),Весна,False,False,False,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,10,28,input/2024,55.706986,37.672784,,6-я Кожуховская ул,,,1.0,Асфальтобетонное,
599682627,2024-04-05,2024,4,4,12,День (12–18),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,1,2,2,9,146,input/2024,55.668927,37.630824,,Каширское ш,,,2.0,Асфальтобетонное,
599685227,2024-04-05,2024,4,4,14,День (12–18),Весна,False,False,False,6,Конфликт с велотранспортом,Велосипедный / СИМ конфликт,Ранение,0,1,0,1,2,2,5,68,input/2024,55.902693,37.57292,,,,,1.0,Асфальтобетонное,
599723027,2024-04-05,2024,4,4,18,Вечер (18–22),Весна,False,False,True,5,Наезд на пешехода,Пешеходный конфликт,Ранение,0,1,0,0,1,2,8,115,input/2024,55.775758,37.655983,,Комсомольская пл,,,7.0,Асфальтобетонное,
599728227,2024-04-05,2024,4,4,21,Вечер (18–22),Весна,False,False,False,1,Столкновение ТС,Столкновение,Ранение,0,1,0,0,2,2,11,109,input/2024,55.670472,37.541309,,Академика Пилюгина ул,,,3.0,Асфальтобетонное,
