dtp_id,year,type_group,severity,has_speed_violation,has_priority_violation,has_pedestrian_conflict,has_bad_road_condition,has_young_driver,has_novice_driver,has_truck,has_bus,has_taxi,has_motorcycle,is_night,is_weekend,is_rush_hour,time_of_day,season,dead_count,injured_count,participant_count
621496827,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621651227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621653027,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
621653227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
621552427,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,2
621594627,2024,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
621612227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
621659827,2024,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621964427,2024,Прочее,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
621736827,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Да,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,2
621607027,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
621684627,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,5
621723027,2024,Столкновение,Ранение,Нет,Да,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Осень,0,1,3
621900027,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,2
621729627,2024,Опрокидывание,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,1
622451027,2024,Прочее,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
621622627,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
621603227,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,2,5
621549627,2024,Столкновение,Гибель,Нет,Нет,Нет,Да,Нет,Нет,False,True,False,False,Да,Нет,Нет,Ночь (22–6),Осень,1,1,3
621658027,2024,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621963027,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,3
622077827,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,2
621565627,2024,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,2
621645827,2024,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Да,Да,False,False,False,False,Нет,Нет,Да,День (12–18),Осень,0,1,2
621689627,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,2,4
621842227,2024,Велосипедный / СИМ конфликт,Ранение,Нет,Да,Нет,Нет,Нет,Да,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,2
621758427,2024,Прочее,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,True,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
622567227,2024,Столкновение,Ранение,Нет,Нет,Нет,Да,Да,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
621730827,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
621812227,2024,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621754227,2024,Столкновение,Ранение,Да,Нет,Нет,Нет,Да,Нет,True,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
621763027,2024,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,2
621803027,2024,Пешеходный конфликт,Ранение,Нет,Да,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Осень,0,1,2
621822227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Да,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,2
621684427,2024,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Да,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,1
621819027,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,True,False,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,2
621857427,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,3
622085427,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,3
621891827,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621811627,2024,Прочее,Ранение,Да,Нет,Нет,Да,Нет,Нет,False,True,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621812827,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,True,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621812027,2024,Пешеходный конфликт,Гибель,Да,Нет,Да,Нет,Да,Нет,False,False,True,False,Нет,Нет,Нет,Вечер (18–22),Осень,1,0,2
621743227,2024,Наезд на препятствие,Ранение,Нет,Да,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
621810827,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Осень,0,1,2
621708027,2024,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Да,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,1
621812427,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621861027,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Осень,0,1,3
621808427,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621965827,2024,Столкновение,Ранение,Нет,Да,Нет,Нет,Да,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
622440227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621747827,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Да,True,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
622721427,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
621801427,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
621805027,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Осень,0,1,2
621810027,2024,Велосипедный / СИМ конфликт,Ранение,Нет,Да,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621894627,2024,Столкновение,Ранение,Нет,Нет,Нет,Да,Да,Нет,True,False,False,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,2
622721627,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Осень,0,1,2
624132227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Осень,0,1,2
621688227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,2
621810627,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,2
621802227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,True,Нет,Нет,Да,День (12–18),Осень,0,2,2
621707627,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Да,False,False,True,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,2
621806627,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621811027,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Осень,0,1,2
623163627,2024,Наезд на препятствие,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,2
621850427,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621942827,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Да,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,2
621955027,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621707827,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,2
622340827,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,True,False,Нет,Нет,Да,День (12–18),Осень,0,1,2
621787227,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,3
621811827,2024,Прочее,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,True,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
621841427,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,2
621811227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
621816027,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Да,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,2
623226827,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,3
621922827,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,True,False,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
621840027,2024,Пешеходный конфликт,Ранение,Нет,Да,Да,Нет,Нет,Нет,False,False,False,False,Да,Да,Нет,Ночь (22–6),Осень,0,1,2
621905627,2024,Пешеходный конфликт,Гибель,Нет,Да,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Осень,1,0,2
621888627,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
621883827,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,Утро (6–12),Осень,0,1,2
621912027,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
622105627,2024,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,Вечер (18–22),Осень,0,1,2
621834627,2024,Наезд на ТС,Ранение,Да,Нет,Нет,Нет,Да,Нет,False,False,False,False,Да,Да,Нет,Ночь (22–6),Осень,0,1,1
621943827,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,True,False,True,False,Нет,Да,Нет,Вечер (18–22),Осень,0,3,5
622320627,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
621839627,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,True,False,False,False,Да,Да,Нет,Ночь (22–6),Осень,0,2,3
621935027,2024,Пешеходный конфликт,Ранение,Нет,Да,Да,Да,Нет,Нет,False,False,False,False,Нет,Да,Да,День (12–18),Осень,0,1,2
621946627,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Да,Вечер (18–22),Осень,0,1,2
621941427,2024,Пешеходный конфликт,Гибель,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Да,Вечер (18–22),Осень,1,0,2
623889427,2024,Прочее,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Да,Да,День (12–18),Осень,0,1,2
622798827,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Да,Да,Вечер (18–22),Осень,0,1,2
623053627,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
621919427,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
621991427,2024,Наезд на ТС,Ранение,Да,Нет,Нет,Нет,Нет,Нет,True,False,True,False,Нет,Да,Нет,День (12–18),Осень,0,1,4
622785827,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Да,Утро (6–12),Осень,0,1,2
621937627,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,True,False,False,Нет,Да,Да,Вечер (18–22),Осень,0,1,2
621837227,2024,Наезд на препятствие,Ранение,Да,Нет,Нет,Да,Нет,Да,False,False,False,False,Да,Да,Нет,Ночь (22–6),Осень,0,1,2
622354027,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,Утро (6–12),Осень,0,1,2
621930027,2024,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,True,False,False,Нет,Да,Да,День (12–18),Осень,0,3,4
621943627,2024,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,Вечер (18–22),Осень,0,2,2
621830027,2024,Пешеходный конфликт,Гибель,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Да,Да,Нет,Ночь (22–6),Осень,1,0,2
621951227,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,True,False,Да,Да,Нет,Ночь (22–6),Осень,0,1,3
621985627,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,True,False,Нет,Да,Нет,День (12–18),Осень,0,1,3
621947227,2024,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Да,Да,False,False,False,False,Да,Да,Нет,Ночь (22–6),Осень,0,2,2
621962027,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Да,Да,Нет,Ночь (22–6),Осень,0,2,4
621953227,2024,Столкновение,Гибель,Нет,Да,Нет,Нет,Да,Нет,False,False,True,False,Да,Да,Нет,Ночь (22–6),Осень,1,3,8
621961427,2024,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Да,Да,Нет,Ночь (22–6),Осень,0,1,2
622452227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
622139827,2024,Столкновение,Ранение,Нет,Да,Нет,Нет,Нет,Нет,False,False,True,False,Да,Да,Нет,Ночь (22–6),Осень,0,1,3
622015027,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
622011227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Да,Вечер (18–22),Осень,0,1,2
621951427,2024,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Да,Да,Нет,Ночь (22–6),Осень,0,1,2
622457227,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Да,Да,Утро (6–12),Осень,0,1,3
622099427,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,True,False,Нет,Да,Нет,День (12–18),Осень,0,1,4
622054627,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,True,False,False,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
623475027,2024,Прочее,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
621999627,2024,Опрокидывание,Ранение,Да,Нет,Нет,Нет,Да,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Осень,0,1,1
621987027,2024,Пешеходный конфликт,Ранение,Да,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
622277827,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Осень,0,1,2
621961827,2024,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Да,False,False,False,False,Нет,Да,Да,Утро (6–12),Осень,0,2,2
622086827,2024,Велосипедный / СИМ конфликт,Гибель,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Осень,1,0,2
622094427,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Осень,0,1,3
622334227,2024,Столкновение,Ранение,Нет,Да,Нет,Нет,Да,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,3
622305627,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Да,False,False,False,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,2
622090427,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Осень,0,1,4
622097427,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,3
622093227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
622146027,2024,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
622303227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
623124227,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,3
622691227,2024,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Да,Да,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Осень,0,2,2
622216227,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Осень,0,1,3
622035227,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,3
622068427,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
622307427,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,True,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
622257627,2024,Пешеходный конфликт,Гибель,Нет,Нет,Да,Нет,Нет,Нет,False,True,False,False,Да,Нет,Нет,Ночь (22–6),Осень,1,0,2
622237427,2024,Велосипедный / СИМ конфликт,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,3
622184227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
622140227,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,3
622231827,2024,Пешеходный конфликт,Ранение,Нет,Да,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,2
622694227,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Да,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,2
622210027,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
622215227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
622198227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Осень,0,1,2
622254827,2024,Наезд на ТС,Ранение,Да,Нет,Да,Нет,Нет,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,3
622561627,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
623276427,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Нет,False,False,True,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,2
622700227,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,3
622258427,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,True,False,True,False,Да,Нет,Нет,Ночь (22–6),Осень,0,2,3
623490227,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,2
622099627,2024,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,2
625223827,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
622144227,2024,Наезд на ТС,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,2
622126627,2024,Столкновение,Гибель,Нет,Нет,Да,Нет,Да,Да,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Осень,1,0,3
622261827,2024,Наезд на ТС,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,True,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
622375427,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,True,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
622376627,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
622366427,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Осень,0,1,2
622273627,2024,Наезд на ТС,Ранение,Да,Нет,Да,Нет,Нет,Нет,False,True,False,False,Да,Нет,Нет,Ночь (22–6),Осень,0,1,3
622374227,2024,Пешеходный конфликт,Ранение,Нет,Да,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Осень,0,1,2
622396027,2024,Пешеходный конфликт,Гибель,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Осень,1,0,2
622497427,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Осень,0,1,3
622280427,2024,Пешеходный конфликт,Ранение,Нет,Да,Да,Нет,Да,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Осень,0,2,2
622399827,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Да,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Осень,0,1,2
622323027,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Утро (6–12),Осень,0,1,3
622430027,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Вечер (18–22),Осень,0,1,3
622326827,2024,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Да,Да,False,False,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
622335627,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Нет,День (12–18),Осень,0,1,2
622339827,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Осень,0,1,4
622285227,2024,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Да,Утро (6–12),Осень,0,9,10
